,MW,NumOfAtoms,NumOfC,NumOfO,NumOfN,NumHBondDonors,NumOfConf,NumOfConfUsed,apin,decane,toluene,C=C (non-aromatic),C=C-C=O in non-aromatic ring,hydroxyl (alkyl),aldehyde,ketone,carboxylic acid,ester,ether (alicyclic),nitrate,nitro,aromatic hydroxyl,carbonylperoxynitrate,peroxide,hydroperoxide,carbonylperoxyacid,nitroester
210,237.012080804,23,6,9,1,2,215.0,40.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0
211,311.971338188,25,6,13,2,1,91.0,39.0,0,0,1,0,0,1,1,2,0,0,0,0,1,0,1,1,0,0,0
212,282.03354452,29,7,10,2,0,53.0,40.0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0
213,254.02739652,27,7,10,0,4,199.0,8.0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,2,0,0
214,219.074287136,28,8,6,1,1,57.0,37.0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0
215,150.016437912,16,4,6,0,2,32.0,27.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0
216,250.99134536000005,22,6,10,1,1,156.0,40.0,0,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,1,0,0
217,206.04265266,24,7,7,0,3,151.0,26.0,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0
218,220.058302724,27,8,7,0,2,85.0,36.0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0
219,221.053551692,26,7,7,1,1,138.0,40.0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0
220,294.9811746,25,7,12,1,1,102.0,40.0,0,0,1,0,0,0,0,2,0,2,0,0,0,0,1,0,1,0,0
221,249.996096392,23,7,10,0,3,123.0,16.0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,0,1,0
222,263.064116376,31,9,8,1,1,150.0,40.0,1,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,1,0,0
223,252.084517472,33,9,8,0,3,401.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,0
224,246.99643074,22,7,9,1,3,7.0,5.0,0,0,1,1,2,2,0,1,1,0,0,0,1,0,0,1,0,0,0
225,282.9811746,24,6,12,1,3,398.0,40.0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,0,0,1,1,0
226,293.07468106,35,10,9,1,2,235.0,14.0,1,0,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,1,0
227,296.049194584,32,8,10,2,2,141.0,40.0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
228,283.017560108,28,7,11,1,3,694.0,19.0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0
229,220.021917216,23,7,8,0,3,84.0,6.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0
230,314.02337376,31,7,12,2,2,193.0,26.0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
231,328.039023824,34,8,12,2,2,426.0,40.0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
232,299.01247472800003,29,7,12,1,3,272.0,40.0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,1,1,0,0
233,263.064116376,31,9,8,1,2,317.0,40.0,1,0,0,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0
234,222.99643074,20,5,9,1,3,65.0,8.0,0,0,1,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0
235,226.068867408,29,7,8,0,4,1.0,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0
236,221.017166184,22,6,8,1,2,100.0,32.0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0
237,196.021917216,21,5,8,0,3,206.0,40.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,0,0
238,191.0066015,18,5,7,1,1,26.0,14.0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0
239,249.012080804,24,7,9,1,3,285.0,40.0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,0,0,1,0,0
240,266.98625998000006,23,6,11,1,2,31.0,7.0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0
241,237.048466312,27,7,8,1,1,52.0,22.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
242,253.006995424,24,6,10,1,2,64.0,40.0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0
243,315.007389348,30,7,13,1,4,824.0,5.0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,0,0,3,0,0
244,261.08485182000004,33,10,7,1,2,38.0,13.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0
245,324.080494712,38,10,10,2,1,288.0,40.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
246,266.11140091600004,36,9,7,2,1,144.0,40.0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0
247,234.001181772,22,7,9,0,3,88.0,2.0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0
248,187.995702468,17,6,7,0,2,4.0,3.0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0
249,279.05903099600005,32,9,9,1,2,59.0,28.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
250,166.011352532,17,4,7,0,3,61.0,21.0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0
251,299.012474728,29,7,12,1,4,227.0,2.0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,1,1,1,0
252,220.021917216,23,7,8,0,3,377.0,10.0,0,0,1,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0
253,298.97608922,25,6,13,1,3,102.0,9.0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0
254,326.096144776,40,10,10,2,2,381.0,40.0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0
255,314.0233737599999,31,7,12,2,2,304.0,40.0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
256,311.085245744,38,10,10,1,3,675.0,40.0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,1,0,0
257,253.006995424,24,6,10,1,3,97.0,9.0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,1,0,0,0,0
258,266.98625998,23,6,11,1,1,150.0,40.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0
259,193.022251564,20,5,7,1,1,77.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
260,361.9717321119999,30,6,16,2,2,601.0,40.0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0
261,222.001181772,21,6,9,0,3,309.0,40.0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0
262,357.97681749199995,30,7,15,2,2,96.0,29.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0
263,294.069930028,34,9,9,2,1,76.0,38.0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0
264,218.115423676,33,10,5,0,2,296.0,40.0,0,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0
265,313.98698825199995,27,6,13,2,2,220.0,40.0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0
266,287.012474728,28,6,12,1,5,73.0,2.0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,1,2,0,0
267,306.069930028,35,10,9,2,0,47.0,40.0,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0
268,210.99643074,19,4,9,1,4,242.0,3.0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0
269,307.976423568,25,7,12,2,1,27.0,9.0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0
270,208.980780676,17,4,9,1,1,50.0,28.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
271,253.043380932,28,7,9,1,2,347.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
272,357.97681749199995,30,7,15,2,2,502.0,40.0,0,0,1,0,0,1,0,2,1,0,0,1,0,0,1,1,0,0,0
273,271.017560108,27,6,11,1,5,112.0,5.0,0,0,1,0,0,4,0,0,0,0,0,1,0,0,0,1,1,0,0
274,284.996824664,26,6,12,1,4,842.0,31.0,0,0,1,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0
275,281.001910044,26,7,11,1,2,249.0,40.0,0,0,1,0,0,0,1,1,2,0,0,1,0,0,0,1,0,0,0
276,222.99643074,20,5,9,1,2,107.0,23.0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0
277,341.9819028719999,29,7,14,2,1,345.0,40.0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,1,1,0,0,0
278,178.084123548,26,7,5,0,2,95.0,40.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0
279,341.9819028719999,29,7,14,2,2,432.0,40.0,0,0,1,0,0,0,0,2,1,0,0,1,0,0,1,0,1,0,0
280,269.001910044,25,6,11,1,3,259.0,7.0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,1,0,1,0,0
281,191.990617088,17,5,8,0,3,37.0,5.0,0,0,1,0,0,2,0,2,1,0,0,0,0,0,0,1,0,0,0
282,206.079038168,28,8,6,0,2,216.0,40.0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0
283,311.97133818799995,25,6,13,2,1,192.0,40.0,0,0,1,0,0,0,1,2,1,0,0,2,0,0,0,1,0,0,0
284,309.06959568,36,10,10,1,2,643.0,40.0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,0,0
285,249.012080804,24,7,9,1,2,208.0,40.0,0,0,1,1,0,0,0,2,1,0,0,1,0,0,0,0,1,0,0
286,283.017560108,28,7,11,1,5,602.0,14.0,0,0,1,0,0,3,0,0,1,0,1,0,1,0,0,0,1,0,0
287,269.001910044,25,6,11,1,2,257.0,40.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0
288,312.007723696,29,7,12,2,3,453.0,23.0,0,0,1,0,0,2,1,1,0,0,1,1,1,0,0,0,1,0,0
289,221.017166184,22,6,8,1,1,16.0,15.0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
290,308.085580092,37,10,9,2,1,312.0,40.0,0,1,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0
291,237.121237328,35,9,6,1,2,233.0,40.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
292,234.110338296,34,10,6,0,3,1005.0,40.0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0
293,284.996824664,26,6,12,1,4,327.0,6.0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0
294,231.00151612,21,7,8,1,1,13.0,7.0,0,0,1,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,2
295,206.04265266,24,7,7,0,3,328.0,27.0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0
296,299.048860236,33,8,11,1,3,587.0,18.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,1,0
297,190.011352532,19,6,7,0,2,26.0,8.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
298,250.99134536000005,22,6,10,1,1,162.0,40.0,0,0,1,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0
299,234.99643074,21,6,9,1,1,49.0,26.0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
300,324.044109204,34,9,11,2,1,228.0,40.0,1,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0
301,191.0066015,18,5,7,1,0,19.0,19.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0
302,266.98625998000006,23,6,11,1,2,38.0,8.0,0,0,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0
303,281.00191004400006,26,7,11,1,1,124.0,40.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0
304,233.017166184,23,7,8,1,2,178.0,40.0,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0
305,299.012474728,29,7,12,1,3,316.0,10.0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0
306,328.00263831599995,30,7,13,2,2,423.0,40.0,0,0,1,0,0,0,1,0,0,0,1,2,0,0,0,0,1,1,0
307,311.97133818799995,25,6,13,2,1,172.0,35.0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0
308,270.06993002800004,32,7,9,2,2,335.0,40.0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,0
309,236.016831836,24,7,9,0,4,45.0,3.0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0
310,271.01756010800005,27,6,11,1,5,771.0,1.0,0,0,1,0,0,2,0,1,1,0,0,0,1,0,0,0,2,0,0
311,264.084517472,34,10,8,0,3,1142.0,40.0,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,2,0,0
312,250.99134536000005,22,6,10,1,2,134.0,40.0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1
313,241.006995424,23,5,10,1,3,201.0,6.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
314,174.016437912,18,6,6,0,2,64.0,9.0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
315,313.98698825199995,27,6,13,2,4,212.0,4.0,0,0,1,0,0,3,2,0,0,0,0,0,2,0,0,1,1,0,0
316,341.9819028719999,29,7,14,2,2,212.0,40.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0
317,283.017560108,28,7,11,1,3,1114.0,40.0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,2,0,0
318,149.032422324,17,4,5,1,0,3.0,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
319,237.048466312,27,7,8,1,2,53.0,24.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0
320,206.079038168,28,8,6,0,2,318.0,40.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
321,312.991739284,28,7,13,1,4,185.0,25.0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,2,0
322,314.059759268,35,8,11,2,2,424.0,40.0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
323,281.00191004400006,26,7,11,1,3,327.0,18.0,0,0,1,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0
324,297.992073632,26,6,12,2,1,247.0,40.0,0,0,1,0,0,0,1,1,1,0,0,2,0,0,0,1,0,0,0
325,207.00151612,19,5,8,1,2,56.0,21.0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0
326,294.98117460000003,25,7,12,1,2,110.0,13.0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,1,0
327,312.99173928399995,28,7,13,1,3,345.0,40.0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0
328,222.03756728,25,7,8,0,3,185.0,11.0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0
329,267.022645488,27,7,10,1,2,143.0,22.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
330,196.058302724,25,6,7,0,4,422.0,1.0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,1,0
331,134.021523292,15,4,5,0,3,32.0,5.0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
332,281.07468106000005,34,9,9,1,2,431.0,40.0,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0
333,297.06959568,35,9,10,1,2,63.0,12.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0
334,180.063388104,24,6,6,0,3,471.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0
335,236.016831836,24,7,9,0,3,278.0,15.0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,1,1,0
336,263.10050188400004,35,10,7,1,2,93.0,37.0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
337,237.048466312,27,7,8,1,2,147.0,8.0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
338,150.016437912,16,4,6,0,2,46.0,11.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0
339,270.98117460000003,23,5,12,1,3,387.0,22.0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0
340,297.992073632,26,6,12,2,2,271.0,15.0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,1,0,0,0,0
341,217.131408088,34,10,4,1,0,14.0,14.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
342,188.068473484,25,8,5,0,1,80.0,40.0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
343,236.016831836,24,7,9,0,3,238.0,40.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0
344,208.021917216,22,6,8,0,3,209.0,11.0,0,0,1,0,0,2,2,0,1,0,0,0,0,0,0,1,0,0,0
345,299.012474728,29,7,12,1,4,292.0,5.0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,0
346,266.98625998,23,6,11,1,3,139.0,17.0,0,0,1,0,0,2,1,0,1,0,1,0,0,0,1,0,0,0,0
347,281.001910044,26,7,11,1,2,103.0,33.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
348,314.059759268,35,8,11,2,3,625.0,40.0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,1,0,0
349,326.05975926799994,36,9,11,2,2,450.0,40.0,1,0,0,0,0,1,1,1,0,0,0,2,0,0,0,0,1,0,0
350,210.001181772,20,5,9,0,4,547.0,20.0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
351,265.006995424,25,7,10,1,2,82.0,15.0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0
352,150.016437912,16,4,6,0,2,95.0,23.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0
353,315.007389348,30,7,13,1,5,562.0,18.0,0,0,1,0,0,3,1,0,0,0,0,0,1,0,0,1,1,1,0
354,235.069201756,29,8,7,1,2,353.0,40.0,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0
355,295.976423568,24,6,12,2,0,13.0,13.0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,0
356,188.032087976,21,7,6,0,2,7.0,1.0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
357,296.012809076,28,7,11,2,3,253.0,1.0,0,0,1,0,0,2,0,1,1,0,1,1,1,0,0,0,0,0,0
358,253.043380932,28,7,9,1,2,172.0,9.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
359,299.01247472800003,29,7,12,1,5,475.0,40.0,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,1,1,0,0
360,296.049194584,32,8,10,2,1,120.0,22.0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0
361,281.00191004400006,26,7,11,1,3,261.0,2.0,0,0,1,0,0,3,3,0,0,0,0,1,0,0,0,1,0,0,0
362,327.9662528079999,26,6,14,2,1,269.0,40.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
363,283.01756010800005,28,7,11,1,3,248.0,27.0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0
364,312.007723696,29,7,12,2,3,317.0,40.0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0
365,265.006995424,25,7,10,1,3,151.0,13.0,0,0,1,0,0,2,0,0,1,1,0,0,1,0,0,0,0,0,1
366,248.089602852,33,10,7,0,2,412.0,40.0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,0,0
367,235.032816248,25,7,8,1,2,299.0,40.0,1,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0
368,134.98038675200002,10,2,6,1,1,3.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
369,188.032087976,21,7,6,0,2,55.0,2.0,0,0,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,0,0
370,282.98117460000003,24,6,12,1,3,256.0,8.0,0,0,1,0,0,2,0,1,0,1,0,0,0,0,1,0,1,0,0
371,327.9662528079999,26,6,14,2,1,197.0,40.0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0
372,296.049194584,32,8,10,2,1,378.0,40.0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,1,0,0
373,212.016831836,22,5,9,0,4,576.0,40.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0
374,202.011352532,20,7,7,0,1,3.0,1.0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0
375,253.006995424,24,6,10,1,2,107.0,32.0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
376,312.991739284,28,7,13,1,3,387.0,14.0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0
377,262.99134536,23,7,10,1,1,16.0,9.0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,1,0,1,0
378,253.116151948,36,9,7,1,3,614.0,40.0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0
379,294.98117460000003,25,7,12,1,1,68.0,27.0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,0,0
380,282.98117460000003,24,6,12,1,3,156.0,12.0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,1,0,0,0
381,192.027002596,21,6,7,0,3,133.0,17.0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0
382,327.9662528079999,26,6,14,2,1,221.0,40.0,0,0,1,0,0,0,2,1,0,0,0,2,0,0,0,1,0,1,0
383,284.99682466400003,26,6,12,1,3,311.0,40.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,0
384,327.966252808,26,6,14,2,2,82.0,19.0,0,0,1,0,0,1,0,2,0,0,0,2,0,0,0,1,0,1,0
385,223.032816248,24,6,8,1,2,40.0,15.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
386,312.99173928399995,28,7,13,1,3,339.0,9.0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,1,0,2,0,0
387,192.027002596,21,6,7,0,3,164.0,22.0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0
388,312.04410920399994,33,8,11,2,2,69.0,22.0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0
389,341.9819028719999,29,7,14,2,2,408.0,13.0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,0,0
390,298.02845914,30,7,11,2,2,214.0,9.0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0
391,370.0495885079999,39,10,13,2,2,402.0,40.0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0
392,267.022645488,27,7,10,1,3,221.0,1.0,0,0,1,0,0,2,1,1,0,0,1,1,0,0,0,0,1,0,0
393,295.976423568,24,6,12,2,1,81.0,40.0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0
394,266.98625998000006,23,6,11,1,1,56.0,39.0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,1,1,0,0,0
395,236.016831836,24,7,9,0,3,114.0,7.0,0,0,1,0,0,2,1,2,0,0,0,0,0,0,0,1,1,0,0
396,224.016831836,23,6,9,0,4,336.0,9.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0,0
397,279.05903099600005,32,9,9,1,1,176.0,40.0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0
398,268.05427996400005,30,7,9,2,2,374.0,40.0,0,1,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0
399,283.017560108,28,7,11,1,4,602.0,1.0,0,0,1,0,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0
400,297.992073632,26,6,12,2,3,246.0,23.0,0,0,1,0,0,1,0,0,2,0,1,2,0,0,0,0,0,0,0
401,239.064116376,29,7,8,1,2,61.0,4.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
402,222.001181772,21,6,9,0,2,24.0,4.0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,1,0,1,0
403,210.001181772,20,5,9,0,4,174.0,5.0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0
404,162.016437912,17,5,6,0,1,29.0,19.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0
405,343.9975529359999,31,7,14,2,3,331.0,9.0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,1,0
406,326.059759268,36,9,11,2,1,134.0,40.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
407,267.022645488,27,7,10,1,3,338.0,13.0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0
408,293.997159012,26,7,11,2,2,21.0,13.0,0,0,1,0,0,2,0,2,0,0,0,1,1,0,0,1,0,0,0
409,238.068867408,30,8,8,0,3,471.0,40.0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0
410,281.997159012,25,6,11,2,1,42.0,26.0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
411,296.012809076,28,7,11,2,3,75.0,4.0,0,0,1,1,0,2,0,0,0,0,0,1,1,0,0,1,1,0,0
412,312.007723696,29,7,12,2,1,64.0,32.0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
413,295.053945616,33,9,10,1,2,438.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0
414,278.98625998,24,7,11,1,2,159.0,40.0,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0
415,255.022645488,26,6,10,1,3,138.0,7.0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0
416,329.9819028719999,28,6,14,2,3,359.0,40.0,0,0,1,0,0,2,1,0,0,0,1,1,0,0,1,0,1,0,0
417,281.001910044,26,7,11,1,2,72.0,15.0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
418,239.027730868,25,6,9,1,2,299.0,40.0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,2,0,0
419,251.064116376,30,8,8,1,2,524.0,40.0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,0,0,1,0,0
420,295.976423568,24,6,12,2,2,138.0,3.0,0,0,1,0,0,2,1,2,0,0,1,2,0,0,0,0,0,0,0
421,296.012809076,28,7,11,2,2,258.0,18.0,0,0,1,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0
422,252.97060991600003,20,5,11,1,1,93.0,33.0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,1,0,0,0
